,thread_id,created_at,created_by,message
555,22684676672e4af485210b53d7332ac5,2021-08-08T09:31:01.878000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
556,22684676672e4af485210b53d7332ac5,2021-08-08T09:32:10.845000+00:00,Customer,+916290041822
557,22684676672e4af485210b53d7332ac5,2021-08-08T09:34:35.204000+00:00,Customer,Image Gallery
558,229a0b2af4e54e1092347b0a976eee96,2021-12-15T06:59:52.528000+00:00,Customer,2 incidents in a day sigh
568,2391ecea3b22463eba944751d82fd9f8,2021-11-10T06:40:34.234000+00:00,Bot,What can I help you with today?
569,2391ecea3b22463eba944751d82fd9f8,2021-11-10T06:41:16.036000+00:00,Bot,"Sure. I will assist you in shortlisting the properties of your choice based on a few questions.

I'd like to get to know you first."
570,2391ecea3b22463eba944751d82fd9f8,2021-11-10T06:41:39.233000+00:00,Bot,A phone number we can contact you on?.
571,2391ecea3b22463eba944751d82fd9f8,2021-11-10T06:42:24.834000+00:00,Customer,Eternis
593,254e661d549a42c387d1e0b2067e7945,2021-07-08T15:46:12.777000+00:00,Bot,Which location within Kolkata are you looking for?
594,254e661d549a42c387d1e0b2067e7945,2021-07-08T15:47:34.015000+00:00,Customer,Available Sizes & Floor Plans
595,254e661d549a42c387d1e0b2067e7945,2021-07-08T15:47:55.037000+00:00,Bot,Take a look at the image gallery below
596,254e661d549a42c387d1e0b2067e7945,2021-07-08T15:48:14.780000+00:00,Bot,"We already have your name and contact number.

Could you also please share an email id of yours to send our project details?"
597,254e661d549a42c387d1e0b2067e7945,2021-07-08T15:48:15.179000+00:00,Bot,"We already have your name and contact number.

Could you also please share an email id of yours to send our project details?"
598,254e661d549a42c387d1e0b2067e7945,2021-07-08T15:48:38.957000+00:00,Customer,Price information
599,254e661d549a42c387d1e0b2067e7945,2021-07-08T15:48:39.281000+00:00,Bot,Please enter a valid email address
600,254e661d549a42c387d1e0b2067e7945,2021-07-08T15:48:48.828000+00:00,Bot,"Lastly, your preferred budget?"
601,254e661d549a42c387d1e0b2067e7945,2021-07-08T15:49:18.910000+00:00,Customer,20 lacks
604,25b299c5286c442292e551adc3b67c9f,2021-11-11T08:07:37.576000+00:00,Customer,Others
606,25c59c4beaa34846a0516cbaa917e518,2021-08-05T08:25:06.042000+00:00,Bot,What can I help you with today?
607,25c59c4beaa34846a0516cbaa917e518,2021-08-05T08:25:19.359000+00:00,Customer,Property Requirement
608,25c59c4beaa34846a0516cbaa917e518,2021-08-05T08:26:05.466000+00:00,Customer,Anirban
609,25c59c4beaa34846a0516cbaa917e518,2021-08-05T08:26:41.681000+00:00,Bot,We have the following properties within South Kolkata
610,25d768068f1d4082aa596dc99715ff38,2021-08-03T11:59:15.106000+00:00,Customer,Property Requirement
611,25d768068f1d4082aa596dc99715ff38,2021-08-03T11:59:15.244000+00:00,Bot,"Sure. I will assist you in shortlisting the properties of your choice based on a few questions.

I'd like to get to know you first."
612,25d768068f1d4082aa596dc99715ff38,2021-08-03T11:59:45.499000+00:00,Customer,+919619548373
613,25d768068f1d4082aa596dc99715ff38,2021-08-03T11:59:46.441000+00:00,Bot,What kind of property are you looking for?
614,25d768068f1d4082aa596dc99715ff38,2021-08-03T11:59:54.461000+00:00,Customer,3 BHK
615,25d768068f1d4082aa596dc99715ff38,2021-08-03T12:00:06.028000+00:00,Customer,Eternis on Jessore Road
616,25d768068f1d4082aa596dc99715ff38,2021-08-03T12:00:06.180000+00:00,Bot,"Eternis is located on Jessore Road, Doltala More, North Kolkata.

The project houses 2/3/4BHK apartments and spreads over 345 cottahs of Land Area."
620,2601665ce89f4de282bfbea4554b22f1,2021-07-07T08:09:07.285000+00:00,Customer,Job Related Inquiry
621,2612bf5c9699420096bc818ecca80d8e,2021-11-09T05:33:06.832000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
622,2612bf5c9699420096bc818ecca80d8e,2021-11-09T05:33:06.833000+00:00,Bot,What can I help you with today?
623,2612bf5c9699420096bc818ecca80d8e,2021-11-09T05:39:05.067000+00:00,Customer,+916969696969
624,2612bf5c9699420096bc818ecca80d8e,2021-11-09T05:39:26.014000+00:00,Bot,We have the following properties within South Kolkata
625,2612bf5c9699420096bc818ecca80d8e,2021-11-09T05:40:08.412000+00:00,Bot,Take a look at
626,2612bf5c9699420096bc818ecca80d8e,2021-11-09T05:40:26.331000+00:00,Bot,Please enter a valid email address
628,265aaaf37c4b420abdee3ab596439877,2021-07-26T10:45:03.319000+00:00,Customer,Property Requirement
629,265aaaf37c4b420abdee3ab596439877,2021-07-26T10:45:03.675000+00:00,Bot,"Sure. I will assist you in shortlisting the properties of your choice based on a few questions.

I'd like to get to know you first."
630,265aaaf37c4b420abdee3ab596439877,2021-07-26T10:45:31.159000+00:00,Customer,+918335878875
634,26c72f3071da4f068b6ff63e256a5c9b,2021-07-29T16:38:46.554000+00:00,Customer,Complaint
635,26c72f3071da4f068b6ff63e256a5c9b,2021-07-29T16:38:47.442000+00:00,Bot,What can I help you with today?
636,26c72f3071da4f068b6ff63e256a5c9b,2021-07-29T16:38:47.443000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
637,26c72f3071da4f068b6ff63e256a5c9b,2021-07-29T16:39:39.609000+00:00,Customer,Job Related Inquiry
639,26e72e3161cc40099c51749e22ce693f,2021-08-02T18:16:04.996000+00:00,Customer,SUDIPTO Mitra
640,26e72e3161cc40099c51749e22ce693f,2021-08-02T18:16:43.777000+00:00,Bot,"Panache is one of our most prestigious residential condo projects till date, a resplendent rendezvous on the water’s edge in ‘happening’ Sector V, Salt Lake.
All apartments are Vaastu-compliant, with at least three sides open. Project elevation designed to exude positive and uplifting feel.
It rises head and shoulders above the ambient skyline of Kolkata’s IT district, bringing together some of the finest consultants in the business."
645,27VsXinNd8d7160320594714zhjvnZJ9,2020-02-05T16:03:33.835081+00:00,Customer,"No, not at this time"
681,2K2NL7s7GCEg033027674531laD6JA2i,2020-02-05T03:30:31.906993+00:00,Customer,"No, not at this time"
682,2K2NL7s7GCEg033027674531laD6JA2i,2020-02-05T03:30:32.011924+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
695,2XJNxKbUmuiw023502404109JDgZcjgd,2020-02-04T04:12:39.190219+00:00,Customer,"No, not at this time"
707,2a88874d95ed47e1a06f8fa39a5b0150,2021-11-09T04:10:22.781000+00:00,Customer,Property Requirement
715,2b24a50f34c84aef94904a5273438d0f,2021-07-22T10:52:28.217000+00:00,Customer,Property Requirement
716,2b24a50f34c84aef94904a5273438d0f,2021-07-22T10:52:28.382000+00:00,Bot,Let's start with your name.
717,2b24a50f34c84aef94904a5273438d0f,2021-07-22T10:55:41.036000+00:00,Bot,"We have Panache on Mahisbathan, Behind Sector 5 in East Kolkata."
723,2b7b472257014b2b9cd60a7b9ee1401b,2021-11-09T11:36:10.516000+00:00,Bot,Let's start with your name.
724,2b7b472257014b2b9cd60a7b9ee1401b,2021-11-09T11:36:40.958000+00:00,Customer,+919903642913
725,2b7b472257014b2b9cd60a7b9ee1401b,2021-11-09T11:38:43.129000+00:00,Bot,Take a look at
726,2b7b472257014b2b9cd60a7b9ee1401b,2021-11-09T11:39:05.269000+00:00,Customer,Image Gallery
727,2b7b472257014b2b9cd60a7b9ee1401b,2021-11-09T11:39:22.414000+00:00,Bot,Take a look at
739,2cff8d6ca7e040529e336770a56ea601,2021-08-07T13:28:54.444000+00:00,Customer,Others
746,2d7ad193e49046b3b23e13292c479c32,2021-07-22T11:23:20.754000+00:00,Customer,Job Related Inquiry
753,2e12f0f1486a44f8abf086fca46d50c0,2021-07-26T10:47:08.448000+00:00,Customer,Property Requirement
754,2e12f0f1486a44f8abf086fca46d50c0,2021-07-26T10:47:16.368000+00:00,Bot,A phone number we can contact you on?.
755,2e12f0f1486a44f8abf086fca46d50c0,2021-07-26T10:47:23.179000+00:00,Customer,+918335878875
756,2e12f0f1486a44f8abf086fca46d50c0,2021-07-26T10:47:48.750000+00:00,Bot,Take a look at
757,2e12f0f1486a44f8abf086fca46d50c0,2021-07-26T10:48:42.339000+00:00,Customer,technical support
759,2e45ff77423f4ac190313c4eb51dfb50,2021-08-01T17:19:03.667000+00:00,Customer,Property Requirement
760,2e45ff77423f4ac190313c4eb51dfb50,2021-08-01T17:19:21.567000+00:00,Customer,Deepjit
761,2e45ff77423f4ac190313c4eb51dfb50,2021-08-01T17:19:21.892000+00:00,Bot,A phone number we can contact you on?.
762,2e45ff77423f4ac190313c4eb51dfb50,2021-08-01T17:19:54.082000+00:00,Bot,How many bedrooms are you looking for?
763,2e45ff77423f4ac190313c4eb51dfb50,2021-08-01T17:20:01.065000+00:00,Customer,3 BHK
764,2e45ff77423f4ac190313c4eb51dfb50,2021-08-01T17:20:08.371000+00:00,Bot,Take a look at
765,2e45ff77423f4ac190313c4eb51dfb50,2021-08-01T17:20:08.428000+00:00,Customer,South Kolkata
766,2e45ff77423f4ac190313c4eb51dfb50,2021-08-01T17:20:08.845000+00:00,Bot,We have the following properties in South Kolkata
767,2e45ff77423f4ac190313c4eb51dfb50,2021-08-01T17:22:40.726000+00:00,Customer,1152 sqft
768,2e45ff77423f4ac190313c4eb51dfb50,2021-08-01T17:22:40.849000+00:00,Bot,Take a look at
769,2e45ff77423f4ac190313c4eb51dfb50,2021-08-01T17:31:40.511000+00:00,Customer,Possession
770,2e45ff77423f4ac190313c4eb51dfb50,2021-08-01T17:31:40.681000+00:00,Bot,"▪ Phase I - June -2017 + 6 month grace period
▪ Phase II - Oct - 2020 + 6 month grace period 
▪ Block 9 - Oct 2021 + 6 months grace period
▪ Block 1, 2, 3 - Ready for Possession"
771,2e45ff77423f4ac190313c4eb51dfb50,2021-08-01T17:31:40.682000+00:00,Bot,Take a look at
772,2e45ff77423f4ac190313c4eb51dfb50,2021-08-01T17:34:02.954000+00:00,Customer,Towers
773,2e45ff77423f4ac190313c4eb51dfb50,2021-08-01T17:34:34.085000+00:00,Bot,Take a look at
774,2e45ff77423f4ac190313c4eb51dfb50,2021-08-01T17:36:34.438000+00:00,Bot,We have the following sizes available in 2 BHK. Click on one to check the unit plan.
775,2e45ff77423f4ac190313c4eb51dfb50,2021-08-01T17:36:54.942000+00:00,Bot,We have the following sizes available in 2 BHK. Click on one to check the unit plan.
777,2e90f3cc43b3474cb8ca35311cf62be7,2021-07-11T11:30:25.483000+00:00,Bot,"That's a lovely name, Abbya Biswas!"
778,2e90f3cc43b3474cb8ca35311cf62be7,2021-07-11T11:31:18.478000+00:00,Customer,"Ozone on E M Bypass main road, Near Sahid Khudiram Metro"
780,2e9af47c35814f44af1091ab50ed0640,2021-08-08T09:31:36.342000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
781,2e9af47c35814f44af1091ab50ed0640,2021-08-08T09:31:36.343000+00:00,Bot,What can I help you with today?
782,2e9af47c35814f44af1091ab50ed0640,2021-08-08T09:32:10.257000+00:00,Customer,Tanumoy
783,2e9af47c35814f44af1091ab50ed0640,2021-08-08T09:32:10.690000+00:00,Bot,A phone number we can contact you on?.
784,2e9af47c35814f44af1091ab50ed0640,2021-08-08T09:32:26.650000+00:00,Bot,What kind of property are you looking for?
785,2e9af47c35814f44af1091ab50ed0640,2021-08-08T09:32:32.625000+00:00,Customer,Residential
786,2e9af47c35814f44af1091ab50ed0640,2021-08-08T09:32:32.973000+00:00,Bot,How many bedrooms are you looking for?
787,2e9af47c35814f44af1091ab50ed0640,2021-08-08T09:32:36.478000+00:00,Bot,Which location within Kolkata are you looking for?
794,2ef4f58b0c24479496c5732c1403a86d,2021-07-26T10:29:15.537000+00:00,Bot,What can I help you with today?
795,2ef4f58b0c24479496c5732c1403a86d,2021-07-26T10:32:39.994000+00:00,Customer,Available Sizes & Floor Plans
796,2ef4f58b0c24479496c5732c1403a86d,2021-07-26T10:32:49.630000+00:00,Customer,2889 sqft
797,2ef4f58b0c24479496c5732c1403a86d,2021-07-26T10:37:16.622000+00:00,Customer,"Cloud 9 on Remount Road, Near Alipore"
798,2ef4f58b0c24479496c5732c1403a86d,2021-07-26T10:37:35.889000+00:00,Customer,Available Sizes & Floor Plans
799,2ef4f58b0c24479496c5732c1403a86d,2021-07-26T10:37:36.437000+00:00,Bot,"We have the following sizes available in 4 BHK.

Click on one to check the unit plan."
823,2trxEFbA7U9M185930326584HMPqkgAT,2020-02-04T18:59:40.625948+00:00,Customer,"No, not at this time"
824,2trxEFbA7U9M185930326584HMPqkgAT,2020-02-04T19:00:11.125624+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
828,2wq6RFAZHihn1919323175651yFclyOl,2020-02-03T19:19:35.657096+00:00,Customer,"No, not at this time"
829,2xCaxnLpN4b5163046299576lTr5VJ77,2020-02-05T16:31:28.414839+00:00,Customer,thanks
837,30615ccce710425f87f0268e8537c2f3,2021-11-09T16:02:47.813000+00:00,Bot,"Sure. I will assist you in shortlisting the properties of your choice based on a few questions.

I'd like to get to know you first."
838,30615ccce710425f87f0268e8537c2f3,2021-11-09T16:02:47.814000+00:00,Bot,Let's start with your name.
839,30615ccce710425f87f0268e8537c2f3,2021-11-09T16:03:01.029000+00:00,Bot,A phone number we can contact you on?.
840,30615ccce710425f87f0268e8537c2f3,2021-11-09T16:03:58.395000+00:00,Customer,South Kolkata
841,30615ccce710425f87f0268e8537c2f3,2021-11-09T16:04:24.607000+00:00,Customer,Schedule a Visit/Get a Callback
845,30cc4cf09cd246cf8095ac59cd20874e,2021-08-04T19:38:34.125000+00:00,Customer,Property Requirement
846,30cc4cf09cd246cf8095ac59cd20874e,2021-08-04T19:38:34.375000+00:00,Bot,"Sure. I will assist you in shortlisting the properties of your choice based on a few questions.

I'd like to get to know you first."
847,30cc4cf09cd246cf8095ac59cd20874e,2021-08-04T19:38:53.856000+00:00,Bot,"That's a lovely name, Ankit!"
848,30cc4cf09cd246cf8095ac59cd20874e,2021-08-04T19:39:04.485000+00:00,Bot,What kind of property are you looking for?
849,30cc4cf09cd246cf8095ac59cd20874e,2021-08-04T19:39:10.549000+00:00,Customer,Residential
850,30cc4cf09cd246cf8095ac59cd20874e,2021-08-04T19:39:19.110000+00:00,Customer,4 BHK
852,30e16bbd1efe4f1b88bb97ccad372b48,2021-08-04T21:43:58.059000+00:00,Customer,Property Requirement
853,30e16bbd1efe4f1b88bb97ccad372b48,2021-08-04T21:44:26.840000+00:00,Bot,How many bedrooms are you looking for?
854,30e16bbd1efe4f1b88bb97ccad372b48,2021-08-04T21:44:29.841000+00:00,Bot,Which location within Kolkata are you looking for?
855,30e16bbd1efe4f1b88bb97ccad372b48,2021-08-04T21:45:02.301000+00:00,Customer,Price
856,30e16bbd1efe4f1b88bb97ccad372b48,2021-08-04T21:45:02.737000+00:00,Bot,Take a look at
857,30e16bbd1efe4f1b88bb97ccad372b48,2021-08-04T21:45:12.245000+00:00,Bot,We have the following sizes available in 3 BHK. Click on one to check the unit plan.
858,30e16bbd1efe4f1b88bb97ccad372b48,2021-08-04T21:45:30.076000+00:00,Bot,"Following are the possesion date of the available blocks:

▪ Block 1: 31st July 2022 plus 1 year grace period
▪ Block 2: Dec 2022 + 1 yr grace period
▪ Block 3: Dec 2020 +1yr grace period
▪ Block 4: 31st Aug 2020 +1yr grace period
▪ Block 5: 30th Jun, 2020 + 1 yr grace period
▪ Block 6: 7 Nov 2019 +1 yr grace period
▪ Block 7: 05 Nov 2019 + 1 yr grace period
▪ Block 8: 30th Apr 2021 + 1 yr grace period
▪ Block 9: 30th June 2021 + 1 yr grace period
▪ Block 10: 15th Sep 2021+1 yr grace period
▪ Block 11: 31st Dec 2021 + 1 year grace period
▪ Block 13: 30th April 2022 plus 1 year grace period"
859,30e16bbd1efe4f1b88bb97ccad372b48,2021-08-04T21:46:35.586000+00:00,Customer,Possession
860,30e16bbd1efe4f1b88bb97ccad372b48,2021-08-04T21:46:59.442000+00:00,Customer,Price
866,318757ff9711447884add33ecb797081,2021-11-08T17:48:51.205000+00:00,Customer,Property Requirement
878,325024041ada49a58b92862b6b7be8ee,2021-07-27T06:47:35.081000+00:00,Bot,What can I help you with today?
879,325024041ada49a58b92862b6b7be8ee,2021-07-27T06:48:14.700000+00:00,Customer,arun kumar mishra
891,33v4hc5gwSAc174445447142GFApEQkQ,2020-02-05T17:44:49.625709+00:00,Customer,"No, not at this time"
893,34431c35121d482da17eb39c276e373f,2021-08-07T19:49:07.874000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
894,34431c35121d482da17eb39c276e373f,2021-08-07T19:50:21.535000+00:00,Customer,Commercial
895,34431c35121d482da17eb39c276e373f,2021-08-07T19:50:26.645000+00:00,Bot,"PS Srijan Corporate Park is located in the Park Street of Sector V Salt Lake, Kolkata which is the most happening commercial hub at recent times.

Working at PS Srijan Corporate Park can augment productivity by several notches. The centrally air-conditioned buildings features integrated building management system to make life comfortable easy and safe. Environmentally friendly specifications generate positive energy throughout the building.

So PS Srijan Corporate Park has been designed for both business and people. It gives a hassle free infrastructure."
896,34431c35121d482da17eb39c276e373f,2021-08-07T19:50:33.473000+00:00,Bot,Take a look at the image gallery below
897,34431c35121d482da17eb39c276e373f,2021-08-07T19:51:00.047000+00:00,Bot,Take a look at
898,34431c35121d482da17eb39c276e373f,2021-08-07T19:51:08.893000+00:00,Customer,Image Gallery
899,34431c35121d482da17eb39c276e373f,2021-08-07T19:51:09.044000+00:00,Bot,Take a look at the image gallery below
900,34431c35121d482da17eb39c276e373f,2021-08-07T19:51:09.051000+00:00,Bot,"So, I have a couple questions."
922,35tCDNjBQB79072732981831iVGh2JDC,2021-08-08T07:27:32.864000+00:00,Customer,Property Requirement
924,360633a9b30e4aada60f6cda43a9d71d,2021-11-09T09:49:38.012000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
925,360633a9b30e4aada60f6cda43a9d71d,2021-11-09T09:49:56.251000+00:00,Customer,Aparajita
926,360633a9b30e4aada60f6cda43a9d71d,2021-11-09T09:51:47.922000+00:00,Customer,Residential
927,360633a9b30e4aada60f6cda43a9d71d,2021-11-09T09:52:21.014000+00:00,Bot,"Following are the possesion date of the available blocks:

▪ Block 2 - August 2022 +12 months grace period 
▪ Block 3,4 - September 2021 + 12 months grace period"
928,360633a9b30e4aada60f6cda43a9d71d,2021-11-09T09:53:47.758000+00:00,Customer,Available Sizes & Floor Plans
929,360633a9b30e4aada60f6cda43a9d71d,2021-11-09T09:53:53.734000+00:00,Bot,Take a look at
930,360633a9b30e4aada60f6cda43a9d71d,2021-11-09T09:55:23.216000+00:00,Bot,Take a look at
931,360633a9b30e4aada60f6cda43a9d71d,2021-11-09T09:55:58.056000+00:00,Customer,aparajita.doyel@gmail.com
932,360633a9b30e4aada60f6cda43a9d71d,2021-11-09T09:56:11.834000+00:00,Bot,"Great! We will contact you at the earliest.

In the meanwhile if you would like to reach out to us you can call us at 033 4040 2020 (10.30 am to 6.30 pm)"
952,374f02e518c04ea387cecbdf3826b697,2021-11-10T06:39:10.052000+00:00,Bot,"That's a lovely name, Eternis!"
953,374f02e518c04ea387cecbdf3826b697,2021-11-10T06:41:59.411000+00:00,Customer,+917439784316
954,374f02e518c04ea387cecbdf3826b697,2021-11-10T06:42:54.537000+00:00,Bot,"Ozone is located on EM Bypass,Near Shahid Khudiram Metro, South Kolkata.

The project comprises of 450 plus luxury home with 2, 3 & 4BHK options."
